Date,Stock Price,Q_1,Q_2,Q_3,Q_4,CQ2_Stock_Price,CQ4_Stock_Price,CQ2_CQ4_Seasonality_Ratio,CQ2_CQ4_Label_Daily,Prev_Q4_Stock_Price,CQ2_PQ4_Seasonality_Ratio,CQ2_PQ4_Label_Daily
2020-08-27,48.23,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-08-28,49.83,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-08-29,49.83,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-08-30,49.83,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-08-31,49.53,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-01,49.12,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-02,51.19,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-03,50.48,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-04,51.04,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-05,51.04,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-06,51.04,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-07,51.04,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-08,49.81,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-09,50.19,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-10,50.0,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-11,51.06,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-12,51.06,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-13,51.06,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-14,50.71,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-15,51.05,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-16,50.79,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-17,50.55,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-18,50.45,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-19,50.45,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-20,50.45,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-21,49.09,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-22,49.66,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-23,48.21,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-24,48.7,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-25,48.72,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-26,48.72,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-27,48.72,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-28,49.28,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-29,48.92,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-09-30,49.37,0,0,1,0,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-01,49.18,0,0,0,1,44.68,49.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-02,49.36,0,0,0,1,44.68,49.36,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-03,49.36,0,0,0,1,44.68,49.36,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-04,49.36,0,0,0,1,44.68,49.36,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-05,49.38,0,0,0,1,44.68,49.38,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-06,48.94,0,0,0,1,44.68,48.94,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-07,49.56,0,0,0,1,44.68,49.56,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-08,50.46,0,0,0,1,44.68,50.46,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-09,50.81,0,0,0,1,44.68,50.81,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-10,50.81,0,0,0,1,44.68,50.81,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-11,50.81,0,0,0,1,44.68,50.81,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-12,51.09,0,0,0,1,44.68,51.09,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-13,50.22,0,0,0,1,44.68,50.22,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-14,50.12,0,0,0,1,44.68,50.12,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-15,49.99,0,0,0,1,44.68,49.99,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-16,50.03,0,0,0,1,44.68,50.03,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-17,50.03,0,0,0,1,44.68,50.03,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-18,50.03,0,0,0,1,44.68,50.03,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-19,49.62,0,0,0,1,44.68,49.62,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-20,50.25,0,0,0,1,44.68,50.25,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-21,49.99,0,0,0,1,44.68,49.99,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-22,50.68,0,0,0,1,44.68,50.68,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-23,50.52,0,0,0,1,44.68,50.52,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-24,50.52,0,0,0,1,44.68,50.52,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-25,50.52,0,0,0,1,44.68,50.52,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-26,49.8,0,0,0,1,44.68,49.8,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-27,49.9,0,0,0,1,44.68,49.9,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-28,47.96,0,0,0,1,44.68,47.96,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-29,48.02,0,0,0,1,44.68,48.02,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-30,48.06,0,0,0,1,44.68,48.06,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-10-31,48.06,0,0,0,1,44.68,48.06,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-01,48.06,0,0,0,1,44.68,48.06,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-02,48.62,0,0,0,1,44.68,48.62,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-03,49.35,0,0,0,1,44.68,49.35,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-04,49.17,0,0,0,1,44.68,49.17,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-05,49.44,0,0,0,1,44.68,49.44,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-06,49.45,0,0,0,1,44.68,49.45,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-07,49.45,0,0,0,1,44.68,49.45,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-08,49.45,0,0,0,1,44.68,49.45,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-09,52.57,0,0,0,1,44.68,52.57,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-10,53.98,0,0,0,1,44.68,53.98,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-11,53.58,0,0,0,1,44.68,53.58,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-12,53.01,0,0,0,1,44.68,53.01,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-13,53.45,0,0,0,1,44.68,53.45,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-14,53.45,0,0,0,1,44.68,53.45,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-15,53.45,0,0,0,1,44.68,53.45,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-16,53.85,0,0,0,1,44.68,53.85,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-17,53.68,0,0,0,1,44.68,53.68,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-18,52.61,0,0,0,1,44.68,52.61,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-19,53.13,0,0,0,1,44.68,53.13,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-20,52.67,0,0,0,1,44.68,52.67,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-21,52.67,0,0,0,1,44.68,52.67,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-22,52.67,0,0,0,1,44.68,52.67,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-23,52.68,0,0,0,1,44.68,52.68,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-24,53.22,0,0,0,1,44.68,53.22,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-25,52.93,0,0,0,1,44.68,52.93,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-26,52.93,0,0,0,1,44.68,52.93,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-27,52.7,0,0,0,1,44.68,52.7,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-28,52.7,0,0,0,1,44.68,52.7,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-29,52.7,0,0,0,1,44.68,52.7,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-11-30,51.6,0,0,0,1,44.68,51.6,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-01,52.04,0,0,0,1,44.68,52.04,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-02,52.11,0,0,0,1,44.68,52.11,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-03,52.78,0,0,0,1,44.68,52.78,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-04,53.85,0,0,0,1,44.68,53.85,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-05,53.85,0,0,0,1,44.68,53.85,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-06,53.85,0,0,0,1,44.68,53.85,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-07,52.99,0,0,0,1,44.68,52.99,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-08,53.18,0,0,0,1,44.68,53.18,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-09,53.33,0,0,0,1,44.68,53.33,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-10,53.05,0,0,0,1,44.68,53.05,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-11,53.35,0,0,0,1,44.68,53.35,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-12,53.35,0,0,0,1,44.68,53.35,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-13,53.35,0,0,0,1,44.68,53.35,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-14,53.27,0,0,0,1,44.68,53.27,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-15,53.84,0,0,0,1,44.68,53.84,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-16,53.06,0,0,0,1,44.68,53.06,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-17,53.27,0,0,0,1,44.68,53.27,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-18,53.74,0,0,0,1,44.68,53.74,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-19,53.74,0,0,0,1,44.68,53.74,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-20,53.74,0,0,0,1,44.68,53.74,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-21,52.81,0,0,0,1,44.68,52.81,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-22,52.76,0,0,0,1,44.68,52.76,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-23,53.08,0,0,0,1,44.68,53.08,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-24,53.44,0,0,0,1,44.68,53.44,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-25,53.44,0,0,0,1,44.68,53.44,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-26,53.44,0,0,0,1,44.68,53.44,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-27,53.44,0,0,0,1,44.68,53.44,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-28,54.16,0,0,0,1,44.68,54.16,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-29,54.13,0,0,0,1,44.68,54.13,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-30,54.44,0,0,0,1,44.68,54.44,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2020-12-31,54.84,0,0,0,1,44.68,54.84,0.9084993899959333,SELL,55.35,0.8072267389340559,BUY
2021-01-01,54.84,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-02,54.84,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-03,54.84,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-04,52.76,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-05,52.18,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-06,50.52,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-07,49.96,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-08,51.08,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-09,51.08,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-10,51.08,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-11,50.2,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-12,50.11,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-13,50.16,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-14,49.23,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-15,48.7,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-16,48.7,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-17,48.7,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-18,48.7,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-19,48.51,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-20,48.68,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-21,48.95,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-22,48.49,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-23,48.49,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-24,48.49,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-25,48.78,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-26,49.29,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-27,48.53,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-28,49.15,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-29,48.15,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-30,48.15,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-01-31,48.15,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-02-01,48.48,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-02-02,48.96,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-02-03,48.77,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-02-04,49.01,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-02-05,49.65,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-02-06,49.65,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-02-07,49.65,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-02-08,49.92,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-02-09,49.7,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-02-10,49.6,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-02-11,50.3,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-02-12,50.69,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-02-13,50.69,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-02-14,50.69,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-02-15,50.69,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-02-16,50.27,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-02-17,50.13,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-02-18,50.77,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-02-19,50.11,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-02-20,50.11,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-02-21,50.11,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-02-22,50.63,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-02-23,50.54,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-02-24,50.71,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-02-25,50.17,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-02-26,48.99,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-02-27,48.99,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-02-28,48.99,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-01,49.9,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-02,50.1,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-03,49.98,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-04,49.94,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-05,50.79,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-06,50.79,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-07,50.79,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-08,51.64,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-09,50.86,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-10,51.44,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-11,50.88,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-12,50.36,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-13,50.36,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-14,50.36,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-15,51.03,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-16,51.22,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-17,51.24,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-18,50.57,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-19,50.81,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-20,50.81,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-21,50.81,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-22,51.0,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-23,51.39,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-24,51.52,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-25,52.02,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-26,53.04,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-27,53.04,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-28,53.04,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-29,53.85,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-30,53.15,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-03-31,52.71,1,0,0,0,44.68,53.02,0.9084993899959333,SELL,54.84,0.8072267389340559,BUY
2021-04-01,52.51,0,1,0,0,52.51,53.02,0.9903809883062994,HOLD,54.84,0.9575127644055433,BUY
2021-04-02,52.51,0,1,0,0,52.51,53.02,0.9903809883062994,HOLD,54.84,0.9575127644055433,BUY
2021-04-03,52.51,0,1,0,0,52.51,53.02,0.9903809883062994,HOLD,54.84,0.9575127644055433,BUY
2021-04-04,52.51,0,1,0,0,52.51,53.02,0.9903809883062994,HOLD,54.84,0.9575127644055433,BUY
2021-04-05,52.81,0,1,0,0,52.81,53.02,0.9960392304790645,HOLD,54.84,0.9629832239241429,BUY
2021-04-06,53.19,0,1,0,0,53.19,53.02,1.0032063372312334,HOLD,54.84,0.9699124726477023,BUY
2021-04-07,53.28,0,1,0,0,53.28,53.02,1.004903809883063,HOLD,54.84,0.9715536105032823,BUY
2021-04-08,53.12,0,1,0,0,53.12,53.02,1.001886080724255,HOLD,54.84,0.9686360320933624,BUY
2021-04-09,53.18,0,1,0,0,53.18,53.02,1.0030177291588078,HOLD,54.84,0.9697301239970824,BUY
2021-04-10,53.18,0,1,0,0,53.18,53.02,1.0030177291588078,HOLD,54.84,0.9697301239970824,BUY
2021-04-11,53.18,0,1,0,0,53.18,53.02,1.0030177291588078,HOLD,54.84,0.9697301239970824,BUY
2021-04-12,53.35,0,1,0,0,53.35,53.02,1.0062240663900415,HOLD,54.84,0.9728300510576221,BUY
2021-04-13,53.09,0,1,0,0,53.09,53.02,1.0013202565069785,HOLD,54.84,0.9680889861415025,BUY
2021-04-14,53.08,0,1,0,0,53.08,53.02,1.001131648434553,HOLD,54.84,0.9679066374908825,BUY
2021-04-15,53.33,0,1,0,0,53.33,53.02,1.0058468502451905,HOLD,54.84,0.9724653537563821,BUY
2021-04-16,53.68,0,1,0,0,53.68,53.02,1.012448132780083,HOLD,54.84,0.9788475565280816,BUY
2021-04-17,53.68,0,1,0,0,53.68,53.02,1.012448132780083,HOLD,54.84,0.9788475565280816,BUY
2021-04-18,53.68,0,1,0,0,53.68,53.02,1.012448132780083,HOLD,54.84,0.9788475565280816,BUY
2021-04-19,54.0,0,1,0,0,54.0,53.02,1.0184835910976988,BUY,54.84,0.9846827133479211,BUY
2021-04-20,54.17,0,1,0,0,54.17,53.02,1.0216899283289325,BUY,54.84,0.987782640408461,HOLD
2021-04-21,54.61,0,1,0,0,54.61,53.02,1.0299886835156544,BUY,54.84,0.9958059810357403,HOLD
2021-04-22,54.44,0,1,0,0,54.44,53.02,1.0267823462844208,BUY,54.84,0.9927060539752005,HOLD
2021-04-23,54.47,0,1,0,0,54.47,53.02,1.0273481705016974,BUY,54.84,0.9932530999270605,HOLD
2021-04-24,54.47,0,1,0,0,54.47,53.02,1.0273481705016974,BUY,54.84,0.9932530999270605,HOLD
2021-04-25,54.47,0,1,0,0,54.47,53.02,1.0273481705016974,BUY,54.84,0.9932530999270605,HOLD
